character_id,character_name,file_name,personality,label
ef6c18b7a6948b68,Kamui Katsuragi,deredere/ef6c18b7a6948b68.webp,"A youngster with a big mouth and the skill to back it up. He's very enthusiastic and energetic about Vanguard and doesn't care who his opponent is so long as they are not weak in his eyes. He hates being looked down upon because of his size and age. He also has a crush on Aichi 's little sister, Emi , and constantly vies for her attention, even going as far as to refer to Aichi as his older brother. Kamui is almost always accompanied by his two friends Reiji Uno and Eiji Saga . Their usual routine is that after one of Kamui's boasts or while cheering for him, Reiji would make a comment, and Eiji would abbreviate what Reiji just said and add ""-ssu!"" (""yo!"" in the dub) at the end. The three sometimes use abbreviations to describe others (such as B.K. for Morikawa), typically letting them work out the abbreviation's meaning on their own. As a consequence of his youth and energy, he frequently misuses words and phrases, primarily confusing one word for another within a phrase (e.g. ""what we've caught"" instead of ""what we've got""), but also occurring with individual words, such as calling Kai a ""chimp"" when he meant ""chump"".",deredere
75efc955f97b1369,Rias Gremory,deredere/75efc955f97b1369.webp,"As a Devil from the House of Gremory , Rias is very kind and compassionate, especially to her servants and people close to her. She gets angry and violent whenever people insult her or her peerage, showing a fiery side to her. This also plays into the fact that she dislikes cruelty towards people, as shown with her disgust over Marius Tepes , who abused his own sister for his own benefit, and how she killed the Fallen Angels, such as Mittelt , Dohnaseek , Kalawarna , and Raynare for their cruel treatment of Issei. Rias also holds great sympathy towards Sairaorg and his mother Misla Bael for how badly they were treated by the Bael clan . Rias is proud of her family's name, but she does not like being seen as Rias of the Gremory Family. The reason for her living in the human world (as revealed in Volume 2 of the novels) is because there, everyone sees her as Rias, not as a Devil or as the Crimson-Haired Ruin Princess. Due to this and the fact that the only men who showed interest in her were interested in her due to being the Heiress of the House of Gremory, Rias soured on the idea of finding a lover, until meeting and falling in love with Issei.",deredere
9534c505449cb86d,Mera Chisato,deredere/9534c505449cb86d.webp,"Chisato is a poverty-stricken, clumsy, very selfish, tactless, self-serving, greedy, albeit determined, remorseful, diligent, mild-mannered, good-hearted girl who frequently breaks dishes and may eat her customer's food. When Kusuo becomes Kuriko for a brief time and has a meal with her, Chisato eats everything. She complains about having to stop eating, Kuriko remarks it is a horrible thing to say. . She asks for food from her classmates by giving them an acorn. When she constantly complains about their gifts and steals from them, they are taken away from her and she breaks down in tears and admits to her mistakes. When shipwrecked, she eats everyone's food, but she also gives them safe plants to eat and kills a snake which was threatening their lives. She then apologizes about the food and works really hard to make up for it. She works hard for her family, taking on multiple jobs to support them and possibly skipping meals so her siblings can eat. 20 days after New Year's Day, she states that a bowl of ramen she is having is her first meal of the year and over a summer break she ate mostly grass.",deredere
1e32b76480a2da8f,Shirley Fenette,deredere/1e32b76480a2da8f.webp,"Shirley is generally viewed as cheerful, caring, highly intelligent. She is a member of Swimming club, and holds a position in the Student Council, and has nice grades in her class at Ashford Academy. She actively shows concern for Lelouch , due in part to his gambling with nobles prior to the beginning of the series and actively expresses these concerns throughout the series as a consequence of her love for him. She started developing feelings for Lelouch due to his act of selflessness during a car accident, which is different from other female students of Ashford Academy who generally like him because he's a ""very handsome,"" popular and mysterious prince of the institution. Much to her chagrin, everyone in the Student Council is aware that she loves Lelouch; Lelouch just has more on his mind than Shirley's love for him. Due to her feeling for Lelouch she often express jealousy whenever Lelouch seem to shown interest toward other girl such as Kallen when she thought Lelouch and Kallen had kiss and confronted her about it despite Kallen insisting that it not like that. When Shirley expressed her distress over her father's death to Lelouch (not knowing that Lelouch was responsible for her father's death), she ends up kissing Lelouch out of desperation to ease her pain.",deredere
7893ae4a8b7e94bd,Ruru Amour,kuudere/7893ae4a8b7e94bd.webp,"Ruru was at first emotionless and followed instructions from Criasu faithfully. She then used her strong analyzing abilities to gather data on the Cures, but began developing emotions and free will during her investigations. She is also extremely analytical and calculable thanks to her programming, resulting in precise advice and the ability to remain calm in almost any situation. She also feels guilt for her past actions and she is very self-aware, but she slowly accepts her flaws later on.",kuudere
4141b735e0d80e09,Izumi Akazawa,tsundere/4141b735e0d80e09.webp,"In the anime, Izumi is the straightforward, unabashed, and strong leader of the Countermeasures at Yomiyama Middle School's 3rd-year class. She is impulsive and irascible; even though she puts on a show of being tough, she is actually rather fragile and can be shown to have a tender side. While she doesn't hesitate to blame others when misfortune occurs, she is humble enough to admit responsibility herself if she makes mistakes. Izumi has a self-confident nature, with a sense of responsibility, which is probably why she volunteered to be head of countermeasures in the first place. On several occasions, she can be seen trying to console her friends, most notably Aya Ayano after Shoji Kubodera 's suicide, and Takako Sugiura after the latter became depressed following Junta Nakao 's death. Despite her outwardly harsh personality, Izumi cares deeply for her friends, and her inability to protect them (especially Takako) leads to her repeated attempts to kill Mei Misaki in the series finale. In her last moments, her last words show that she is affectionate towards Kōichi Sakakibara . At the start of the series, she is first uncertain and concerned over the question of Kōichi: Is he the extra? How to fit him into the existing scheme in class?",tsundere
7f6ed317c1e25e1b,Tanaka,kuudere/7f6ed317c1e25e1b.webp,"Tanaka is a listless teenager who always dozes off and acts exhausted when awake. He often sighs and avoids putting effort into things, all while being accompanied by his friend, Oota . Due to his disdain towards hard work, he often relies on his family and friends to assist him. Tanaka is apathetic and hardly ever outwardly expresses how he feels. When he does, it's normally done in a lazy manner, thus making him seem mature at best and uncaring at worst. He rarely exerts more energy than required of him; however, he shows a surprising dedication to maintaining his lazy lifestyle and daily routine, even going out of his way sometimes to maintain it even at the cost of expending energy he'd rather not use. Tanaka only exerts effort for things that he is either interested in or believes to concern him a great deal. Though, he is noted to be a kind person, such as buying Oota ice cream or worrying about not being a good brother to Rino . Although Tanaka's personality may come across as self-centered or overly demanding, he has no malice behind his behavior, and just genuinely desires an uneventful, peaceful life. He is somewhat scatterbrained at times, coming up with eccentric ideas that hold some merit behind them, but end up with stupid or bizarre results.",kuudere
9a222d112041d03f,Kenma Kozume,kuudere/9a222d112041d03f.webp,"Kenma usually has a quiet, composed and analytical personality. He rarely loses his temper, and usually does not get too excited or fired-up about most things, with a few exceptions being video games, Hinata , Lev -in The Arrival of Haiba Lev (OVA) , and Yamamoto during their first year in high school. Because of his reserved nature, Kenma does not often voice his opinions since he is afraid of what others might think of him and does not like standing out or being noticed in any way. His shy tendencies also prevent him from being very approachable and because of this, he has a difficult time making friends, with Kuroo being stated to have been the only friend he's made since elementary school. He also is not fond of the authority that comes with being an upperclassman and doesn't expect his junior's to automatically respect him, often reminding Lev that he does not need to be so formal with him. Kenma rarely tends to show many emotions which usually causes him to look like he is giving a cold impression to others. However, it is shown that he does care about his friends and notices small upsets in their behavior. An example is when they were younger, Kuroo's team had badly lost a volleyball match and was feeling down.",kuudere
a6b2288aaf79a552,Ranmaru Kurosaki,tsundere/a6b2288aaf79a552.webp,"He does, however, have a strong sense of duty. Ranmaru considers himself a rocker through and through and has his own ideas about what 'being a rocker' actually means. In All Star, Ranmaru is fairly misogynistic in nature, refusing to work with Haruka because he wouldn't sing a song written by a girl. He stated that he didn't think anything but rock could speak to him after hearing ST☆RISH's song Maji LOVE 2000%. In All Star, it is revealed that the reason for this negative attitude is that the bands he was in previously were all disbanded because of women as well as seeing the betrayal his dad went through with their family business. He has a lot of trust issues. Despite appearing standoffish and aggressive, Ranmaru has a kind side to him as well, as is shown when he worked to help an elderly couple repay their debt to the Yakuza. He likes to show-off and gives off the idea of feeling self-important, especially when he's performing.",tsundere
9684b13e32cbae32,Tsubasa Hanekawa,deredere/9684b13e32cbae32.webp,"To most people she interacts with, Tsubasa is a soft-spoken girl with a kind heart and a positive personality. Her top grades make her a favorite of the teachers, while her approachable character makes admirers out of her classmates. Tsubasa is also a wealth of information due to her study habits, but keeps humble about it, always stating that ""I don’t know everything, I just know what I know"" to those who commend her knowledge (although it should be noted that she only says this to Koyomi as this catchphrase makes Koyomi happy). She is never seen angry, but even when she does get mad, she retains her positive appearance, and often resorts to scolding the offender like a teacher, only to show a smile afterwards. The only instance where she is seen with a genuiely angry expression is during Sodachi Lost , when she confronts the trickster Ougi Oshino . However, those who are familiar with her true identity know that all of those are a facade that she shows to the public. The truth is that she often does things without the sentiment that comes along with it, and moves only through common sense. She also possesses a strong sense of righteousness that becomes a double-edged sword, to the point of interacting with her may cause oneself to notice one's imperfections.",deredere
8e8c295447eb18ea,Karui Akamichi,tsundere/8e8c295447eb18ea.webp,"Karui is quite self-assured, outspoken, stubborn, combative, and impulsive, allowing her emotions to come out. This was shown when she angrily yelled at Team Kakashi for allowing the renegade Sasuke Uchiha to run loose and cause chaos in Kumo. She came to a violent point when she took out her rage on Naruto Uzumaki and beat him without hesitation, though, according to her partner Omoi , she felt remorse for doing so. Karui has demonstrated great teamwork skills, able to coordinate attacks with Omoi without either needing to communicate. Nevertheless, she has a somewhat comedically antagonistic relationship with Omoi. During their début, they argued over the possible reasons that the Raikage could have called them. She assumed that he wanted them to get him more protein shakes. However, the argument started with Omoi, implying that she is flat-chested in comparison to their other teammate, Samui . Like the rest of her team, Karui highly respects Killer B and was steadfast in her pursuit of revenge against Sasuke. As a mother, Karui is close to her daughter Chōchō , who inherited her self-assured personality.",tsundere
c5d7b3b04d404a4a,Yuriko Takagi,kuudere/c5d7b3b04d404a4a.webp,"Like Saya Takagi , Yuriko is a genius. But unlike Saya, Yuriko is a calm and reserved woman rather than loud and arrogant. She is extremely loyal and slightly submissive to her husband Souichiro, and she tends to stand back silently while he interacts with others; even when he was trying to take the guns away from Kohta Hirano . She loves Saya very much and will do whatever she can to ensure her daughter gets what is best for her; even if that means staying behind and potentially sacrificing herself so that Saya and the others can escape.",kuudere
595651a754073ff1,Wien Margarete,kuudere/595651a754073ff1.webp,"Margarete is a cold-blooded, passionate and stoic girl, who can act recklessly or overdramatically when fussy. She is extremely competitive and outright hostile to other idols she sees as threats. Originally signing up as a Love Live! contestant as a solo idol in her final year of middle school, she boldly makes it known that she has no interest in either school idols or Love Live! other than setting out to prove she can easily win the competition by herself. Once forming a unit with Kanon, Margarete slowly reveals her kinder side, but she never loses her competitive nature. Margarete isn't fond of people who don't put in a lot of effort, as shown when she argues with Tomari who has been skipping practice. Her favorite saying is, ""Stick to your guns.""",kuudere
ca6338bc6ad7ac67,Yuu Kanda,tsundere/ca6338bc6ad7ac67.webp,"Kanda is a cold, stoic and arrogant person who shows little regard to the lives of those around him, even his fellow Exorcists. He is, more often than not, willing to leave those who slow him down behind, even if it means their death and especially if they are not Exorcists, viewing any field officers (especially Finders) who are not Exorcists expendable pawns who should not be expected to be saved. He is even often seen turning his blade on his own comrades over small things, such as Lavi calling him by his given name, Yu , or Allen Walker simply trying to talk to him. Despite his words, Kanda frequently rescues those around him, even putting his own life at risk (like he does with Gozu ); although he does it grudgingly and openly complains. Because of their conflicting views about the worth of the lives of others, Kanda and Allen are almost constantly at one another's throats; Kanda ready to blame Allen for anything that goes wrong and Allen often breaking his polite exterior to let his ""dark side"" out as he incites an argument with Kanda, which frequently leads to physical confrontation. Kanda has openly told Allen he hates people ""like him""; people who make promises they cannot keep and seem to fight without purpose.",tsundere
6e89148b9654469e,Asa Mitaka,tsundere/6e89148b9654469e.webp,"Asa is a quiet and unsociable girl, who dislikes her classmates, frequently wishing they would drop dead and spurning any offers of friendship. She has a very negative outlook on the world, other humans, and Devils, and tends to assume the worst of others. She is, however, very fond of cats and would rather kill a human than a cat. Asa later admits to herself that her mean-spirited attitude towards her peers was a result of jealousy and a lack of belonging. She also suffers from low self-esteem and considers herself to be clumsy. Despite this, Asa can be falsely self-assured and overconfident, such as her belief that she would easily be able to seduce Denji. When the public gives her the recognition she yearns for, she initially claims to dislike being popular, but then smiles while watching people on TV praising her. Asa can be extremely socially inept, so much so that Yoru , the War Devil, shows more social awareness than her despite having limited knowledge about humanity. For example, she believes that giving Denji long lectures about ocean facts on their aquarium date would be a great way to win his affection.",tsundere
a26de5771adbd567,Sousuke Sagara,kuudere/a26de5771adbd567.webp,"Due to his upbringing in a war torn regions of the world, he is fairly inept in normal society. Raised as a dog of war from the time he was a small child, he has been surrounded by turmoil, bombs, fighting, and death for as long as he can remember, leading to his current paranoid and militaristic approach to everything and everyday life. The smallest detail out of place can lead him to blow up buildings or objects that look suspicious. He is also prone to attacking people and threatening them with guns and uses his weapons without regard to the damage he causes to the objects or people nearby. His paranoia goes to the point he can't trust himself or his feelings with others and is always on edge. Because of his busy schedule, he is sometimes sleep deprived which further worsens his condition. However, at heart he is a goodhearted person willing to help those close to him. He always has the best interests at heart when he helps someone but sometimes goes about it the wrong way. Over time, he learns and develops his common sense with the help of Chidori while growing to understand human emotions and relations, which he never got to as he lived in a war infested area where the rule was kill or be killed.",kuudere
d5440d4eb45ae68c,Ririchiyo Shirakiin,tsundere/d5440d4eb45ae68c.webp,"As the result of her isolated childhood, Ririchiyo harbored a cold and brooding personality. She would inadvertently lash out at others and interacted poorly with people. This was the reason for her decision to move to Ayakashi Kan: she wanted to live on her own. Her plan, however, is disrupted by the arrival of Soushi, who unexpectedly enters her life. At first, she is initially surprised and uninterested by his offer to form a contract with her, but after his persuasion that his one duty in life was to serve her, she creates a true connection with him, and he becomes her Secret Service agent in the process. All her life she had been respected merely for her family or social status, yet because of his genuine kindness and services towards her, Soushi was the only one to take interest in her for who she was. Though she continued to treat him with some (unintended) bitterness, she began to warm up to Soushi, and eventually those around her as well. Over time, she came to see her friends as an almost family, and although her slight abrasive nature remained, she reached out to people more in attempt to better understand them. Full of joy. During this course of her inner development, as Ririchiyo spent more time around Soushi, she found that she was falling in love with him.",tsundere
df5e5e85f5293ac0,Vintage,kuudere/df5e5e85f5293ac0.webp,"Vintage has a high opinion of himself and his team, refusing to associate himself with others of lower rank. He is extremely competitive and arrogant as he looks down on the opposing teams and believes that nobody below X rank has any chance of beating him or any chance of becoming an X ranker. He usually has an emotionless and cool-headed demeanor that can change in a second once irritated in the slightest. He is also somewhat spiteful, as shown when he destroyed the wall of Inklings' prayers and wishes to become stronger, and calling anyone who was below S Rank ""trash"". Hachi described him as seeming empty inside, and Skull explained that when they were on a team together, all Vintage wanted was power at all costs. Even after his defeat against Team Blueperor during the Ranked Battle Cup Final in Chapter 43 , Vintage remained serious and prideful but lost his competitive nature, becoming kinder towards his team and showing more emotion.",kuudere
58483b7d97cc5cd8,Chi Yamada,deredere/58483b7d97cc5cd8.webp,"Chi has a loud, bubbly, and happy personality. She acts childish due to her age of 2-3 months, which is about equivalent to a human 7-year-old. She is known to be very clumsy with terrible agility, especially for a cat. She can be rash, impulsive and inconsiderate when it comes to her decisions and actions, though she means well and this usually stems from a lack of knowing any better. Chi is easily distracted- retaining concentration is a struggle for her. Additionally, Chi is an amnesiac, as over the course of the series Chi begins to forget significant details of her past. Chi has a childish way of talking called Chi-speak, which reflects her nature and character. Her favorite things include milk, attention, the park , and Chewy-Chewy .",deredere
c5cfb289c3c6720c,Kogorou Mouri,deredere/c5cfb289c3c6720c.webp,"Kogoro has an overinflated sense of his own importance and detective prowess to the point where he doesn't investigate why he is suddenly and consistently passing out at crime scenes and solving cases in his sleep with different deductions than he was making while awake. Kogoro is also frequently unprofessional in his work, frequently making sarcastic and blunt comments about suspects or even his own clients. On cases, Kogoro is typically lax with his deductions and investigation, following only the most obvious clues or assumptions to reach his conclusions, which are often silly or fall directly into a culprit's trap. The police, especially Megure, often find him to be an embarrassment while awake and hope to see ""Sleeping Kogoro"" as soon as possible. Kogoro does have a serious side which only emerges when the case has personal importance to him, such as when Eri and Ran are involved. When this happens, Kogoro's entire personality and demeanor change and he begin to act professionally, demonstrating improved deductive skills and cunning. While he is not up to the standards of Shinichi and he still can have problems with finding clues, his logical reasoning becomes better, and Kogoro often demonstrates he has a better sense of interpersonal relationships than Shinichi does.",deredere
17f51f3fe4071afe,Elsea de Lute Ima,deredere/17f51f3fe4071afe.webp,"Elsie is an overly optimistic individual with a playful personality. Despite claiming to be over 300 years old, she has the mentality of an incompetent teenager, and is in many aspects conspicuously immature. Although earnest and hard-working, Elsie has become infamously inept at virtually everything save cooking and cleaning, but she only owes her skills during her post as a custodian. Yet, with all the insults and derision Elsie receives from Keima, she usually does not dwell on them for very long and continues to make mistakes anyway. Though whether it is because of a strong will or her inability to comprehend the verbal abuse is unclear. Furthermore, Elsie has the tendency to stay positive and persevere regardless of her flaws, demonstrating that she is at least the type of person who is determined to succeed while she still has chances. Elsie after being insulted by Keima Elsie is very loyal towards Keima and cares about his well being and opinion of her. She is often seen trying to help him and please him. Though she is not always useful on quests, she works hard in her own way. However, after being criticized by Keima, Elsie was shown to be extremely upset.",deredere
fdc756fa94976e28,Sakurako Oomuro,tsundere/fdc756fa94976e28.webp,"While she applied for the position of Student Council, Sakurako is very lazy and usually unreliable. She has very short-term memory, usually nearly instantly forgetting most things she's told about. She's very resilient in doing her homework, and Himawari ends up doing most of it. She's also showed to be a glutton. To make things short, she and Kyōko have very similar personalities, but unlike Kyōko, Sakurako doesn't seem to do well in school, often messing up her kanji writing and ending up writing completely different things than she initially wanted to. She's also much lazier, preferring to prepare pre-prepared food rather than actually learn to cook, as shown when she asked suggestions from Yui for what to prepare for dinner, Yui tried to suggest a simple recipe that Sakurako could prepare on her own, but Sakurako kept wanting to buy pre-prepared ingredients no matter what Yui suggested. However, she's showcased as being quite sporty, a thing she teases Himawari about since the latter is not. Sakurako looks up to her veterans, especially Kyōko. She's showed to be very gullible, usually believing most things she's told about.",tsundere
2be6e5dac42e28a5,Mitsuba Sousuke,tsundere/2be6e5dac42e28a5.webp,"Mitsuba is cocky, foul-mouthed, and overly confident in himself, particularly his looks; he often will brag about how cute he is. He also has a tendency to call people by rude nicknames and isn't afraid to insult others. He knows how to get on people's good sides and sometimes acts nice to someone if he wants something from them, or to falsely trust him. He has also been shown to be quick to cry, especially in threatening situations. Due to his personality making him a target of bullying in elementary school, he created another, gentler personality in middle school to get along with others better. During this time, Mitsuba was nice, considerate, and friendly with everyone. This fake persona was created in an attempt to make friends and avoid being bullied again, however it failed, as Mitsuba ended up completely forgettable, thus making no friends and having most of his classmates forget about him. Despite being rude and loud, Mitsuba also has a more mellow side to him. He gets noticeably dispirited when talking about his past and gets lonely very easily. He seems to have a hard time being honest, choosing to hurl harsh words instead. Despite this, at times he is able to genuinely express happiness and kindness, and is shown to care for the wellbeing of others.",tsundere
51a8d2ad069b38d2,Mei Misaki,kuudere/51a8d2ad069b38d2.webp,"Mei is fascinated by a pair of conjoined dolls in her grandmother's shop, wondering how they can be so calm even though they are attached. When Kōichi Sakakibara suggests that it is the reason, Mei claims that that's impossible. She also claims that, in the end, everyone is alone, no matter how many bonds they may have. However, despite telling Kōichi to stay away from her, as time goes on, she becomes accustomed to his presence and doesn't seem to mind having him around. She even seems to develop feelings for him, as she was deeply touched by his standing up for her when Izumi Akazawa blamed her for the Curse, despite both Naoya Teshigawara and Yūya Mochizuki standing up for her as well. This is further implied when it's revealed that she had figured out who the Extra student was some time before the school trip, but kept it a secret because she didn't want Kōichi to be sad, a decision she ultimately comes to regret. Mei's withdrawn and gloomy nature is later revealed to be the result of the death of her cousin Misaki Fujioka , who, as she discovered in the 5th grade, was actually her twin sister. When Misaki was alive, Mei was much happier, even wearing brighter clothes, though she was still notably shy compared to her sister.",kuudere
8f6a25b93e79c4d4,Yuu Ishigami,tsundere/8f6a25b93e79c4d4.webp,"Yu is a reserved and somewhat gloomy student who would rarely show up to the student council meetings, preferring to do most of his work at home. He normally spends most of his time playing video games by himself, as he is generally be disliked by the other students due to an incident that occurred in his past. Yu has an incredibly cynical and depressing outlook on life, often going on long rants against youth and the other students who he refers to as “normies”. This discontent very obviously comes from his own misery and loneliness as he seems very jealous of the guys who are popular and manage to get themselves a girlfriend. Yu can be quite awkward at times, making statements that cause others to see him as a creep. That being said, he is quite snarky and is often the one to make sarcastic remarks pertaining to the situations he gets in. Despite his negative attitude, Yu is a kind and well-meaning student who suffers from an inferiority complex and he is ultimately willing to help others in need, even if it means sacrificing his own pride, and even advised Kaguya Shinomiya to not associate herself with him simply because it may lower her reputation. Yu enjoys playing video games and reading manga.",tsundere
ea0ccda6276e624f,Ran Mouri,tsundere/ea0ccda6276e624f.webp,"Ran is a kind and caring person, at the same time, she can be scary, aggressive, fierce and has a very overwhelming personality, being able to intimidate people when angered. She cares for those she loves and she is also patient, kind, and nurturing. Ran is someone who values life immensely. Even if it is the life of someone threatening her own. This is proven during her trip to New York with Shinichi, despite a serial killer-disguised Vermouth pulling a gun on her, she didn't think twice about saving her when Vermouth was about to fall to her death; Another instance is when the detective agency was taken hostage by a man strapped with bombs, she close the curtains to prevent the police snipers across the building from shooting the hostage-taker. Ran is also brave and resourceful when she wants to and has rescued Conan from trouble. She has remained bold, steady, confident and calm in many situations that would cause others to remain frozen in fear, such as being threatened by a gun or surrounded by flames. However, she has an irrational fear of the supernatural and is no fan of anything related to the horror genre and she may not always be able to fight if scared too much such when a bandaged man attacks her and frozen in fear and she couldn't fight back.",tsundere
836e8e2b85a67208,Fuusenkazura,kuudere/836e8e2b85a67208.webp,"Heartseed always talks with a slow, monotone voice as if tired, and when controlling others, his movements are similarly sluggish. He also uses very polite language when speaking to StuCS. In his quest to be entertained, Heartseed has proven willing to take extreme measures should he feel that, under the current conditions, the StuCS are not being interesting enough. Despite his seemingly sadistic fascination with the Cultural Club, he always refers to them politely and has stated he would never go as far as to kill someone for the sake of his entertainment, though whether or not his word can be trusted is debatable. Heartseed is also very secretive, only ever revealing what the club members need to know and never anything more. A mysterious being, Heartseed claims that he wishes to be entertained. To that end, he observes Yamaboshi High's Cultural Club, just because he thought the members were ""fascinating."" Despite the ordeals he puts the StuCS through, he always seems faintly pleased when they do overcome his phenomenons. Heartseed has plagued other groups with phenomenons in the past, but the ones he had the longest and most intimate contact with was the StuCS.",kuudere
758dab3449f4ef98,Saki Hanajima,kuudere/758dab3449f4ef98.webp,"Saki’s monotone expression Saki is a natural loner who initially almost completely isolated herself from others due to her past experiences. She was self-loathing to such an extent that she spent most of her childhood punishing herself, believing she deserved to be bullied and ostracized for what she had done. When Tohru and Arisa break through her defenses, she begins forgiving herself and gains much more confidence. Saki gives off a very aloof, mysterious, quiet, and spooky aura. Although she is polite, she speaks very little; and when she does speak to people who are not her friends, she is very blunt and not afraid to confront people head-on. On the other side, she can be quite humorous and tends to make fun of people with a poker-face on. She also is stoic; always monotone and rarely emotional, and only shows her smile to those closest to her. In fact, Saki does not care about the assumptions and rumors about her, because she knows she has people who cherish her for who she is. Saki is also shown to be very protective of her friends and family. She is very mature for her age and extremely level-headed. Because of her powers, Saki is incredibly perceptive, as she picks up on things that no one else does, and can figure people and their feelings out flawlessly.",kuudere
f0a63e3d73fa89da,Yuzu Kurosaki,tsundere/f0a63e3d73fa89da.webp,"Compared to Karin, Yuzu is more soft-spoken. She is also the more empathetic of the two girls. She takes care of the housework, such as cooking meals and tidying up the living space, on a daily basis. She also regularly cuts Ichigo's hair. Unlike her siblings, Yuzu is only able to see faint outlines of spirits as she is able to inform Ichigo that another ghost is present while they are about to sit down to dinner Both girls help out in the family's clinic. Yuzu greatly admires her brother and looks up to him a lot. It was the image of Yuzu in the arms of a Hollow that initially shocked Ichigo into action despite the fear he'd been feeling at the time having never seen a Hollow before. She tends to get very worried and upset whenever Ichigo disappears for any period longer than a day due to her mother complex. Unlike Karin, Yuzu has maintained a much more emotional side than her twin, not holding back when displaying upset tears of worry or cries of joy when the time arises, while Karin would remain almost aloof to most things outside of soccer or her father's annoyances. Yuzu has a very playful side to her as well, despite the increased responsibility she takes on when regarding the housework and looking after her family after the death of their mother.",tsundere
e4fdfa0ae1d42a28,Akito Hayama,kuudere/e4fdfa0ae1d42a28.webp,"For the most part, Akito is a very cool and collected guy. Not many things appear to faze him, unless the situation includes a close friend that is in trouble. He is known to be very intimidating to people of all ages. In the beginning of the story, Akito rules his elementary school with some of his trouble-making peers, even striking fear into both teachers and classmates. He has been shown blushing often near Sana, although he always denies it. He smiled once in the series (Episode 15) and even laughed once (Episode 19) at the prospect of Sana being named ""Sam"" instead. He is shown to be very athletic, excelling heavily in martial arts and being able to beat those that are considered to be his seniors with ease. In the beginning of the story, Akito rules his school with some of his trouble-making peers, even striking fear into both his teachers and classmates. Only Sana is courageous enough to stand up to him, which is something that he eventually admires and appreciates. Akito is protective and loyal to his friends, especially Sana, willing to help them in whatever way he can. He has only truly shown his emotions to Sana, crying in front of her when he is about to move to America, and opening up to her about his feelings and past.",kuudere
8273a09e7893be13,Usacha,tsundere/8273a09e7893be13.webp,"Usacha is as ambitious and cunning as her first idol, Non . She is very inquisitive, gathering as much information as possible before proceeding with any action, having everything be in service of her goal to overthrow her seniors. Once idolizing her brother, she now sees him as an obstacle to overcome and defeat. She is very oppertunistic with a great intuition, clearly seeing when success presents itself and the correct course of action. Above all of her skills, her best quality is her devotion to her goals and idols, willing to do anything to succeed. Much like her brother, she is very successful, managing a talented idol early in her career. She is currently the most successful manager in Parajuku.",tsundere
3166fbc675f726ac,Wendy Garret,deredere/3166fbc675f726ac.webp,"Although she comes across as a rather klutzy girl, Wendy is actually very smart. She tends to always gets herself wrapped up in a big mess, but is usually saved by Van or Carmen most of the time. Rather energetic, Wendy does have quite the keen learning curve and big curiosity. With a big heart, her main goal is to find her brother and rescue him from The Claw. Throughout their journey, Wendy appears to have grown a fondness toward Van. Always caring for him, his wounds, and the likes when she feels it's necessary. Intuitive and strong willed, Wendy always perseveres through. Her first bold act was when Van first came to Evergreen and walked away from helping them fight against the gang holding the townspeople in the mall. She did as such by saying, ""If you help us, I'll be your bride!"" Even though she was immediately shot down, she did learn that Van was a really nice person under those rough edges. Wendy is often underestimated because of her youth, but proves her worth by helping people and showing her smarts where she can.",deredere
5315f6506809cf8d,Minori Ichinose,kuudere/5315f6506809cf8d.webp,"Minori is an intelligent 2nd year middle school student who loves to read. She's an honor student with the best grades in her class. She has a poker face, so she struggles to show any emotions. However, she has a strong sense of self. She has loved the fairytale The Little Mermaid since she was a child, and she knows a lot of stories about mermaids. Originally, she does not believe in herself after her story got rejected and criticized, but gradually learns to have more faith in herself. Minori is also reluctant when people insist on reading her own written works, though she eventually becomes more open-minded about her friends' praise for them. She has also learned that sometimes it is important to try something new by herself and not just rely on book knowledge. As Cure Papaya, she is more energetic compared to her usual self. She also displays more emotions and confidence.",kuudere
a36aa7b278505d45,Shou Kurusu,tsundere/a36aa7b278505d45.webp,"Syo gets angry when called short. Syo has a lot of energy and has an upbeat personality. At times, he can be very hot-headed and a bit defensive, especially when it comes to him being teased about his height. When Syo was a child, he was hospitalized often due to his heart condition and cursed the body he was given. He was told that he would only live to the age of 12. Even though Syo was told this, he stayed lively, and even beat his odds by living longer than his life expectancy and is still living strong. Due to his heart problem, Syo had a great desire to make himself and his body stronger, so he eventually took up karate and is on-par with his idol, Ryuya Hyuga .",tsundere
331e7c2731536001,Ai Haibara,tsundere/331e7c2731536001.webp,"Ai Haibara is highly intelligent and has a calm, cool, and sarcastic attitude. After defecting from the Black Organization, Ai was skeptical and pushed others away due to her belief that the people she had involved in her life after shrinking into a child may be put into harm should the Black Organization discover her true identity. As the series progresses, Ai has warmed herself up by embracing her new life and established strong bonds with Conan Edogawa, Ran Mouri , Professor Agasa , and the Detective Boys . Ai Haibara currently idolizes the Big Osaka Soccer Player - Ryusuke Higo since both of them have similar situations with her being betrayed by the Black Organization and Ryusuke by Noir Tokyo. She also likes to hear Yoko Okino 's songs due to the fact that Ryusuke also likes her songs but eventually deleted all of them after hearing a rumored date between the two of them. Soon, she renews her interest in both of them and goes to play soccer with the Detective Boys while singing Yoko's song ""Dandy Lion"". In Non-Canon, she was shown admiring Sannomiya Kazunori, an actor playing a detective role. Although she may be normally cool and cold person, there are times when her composed demeanour is disrupted. This was shown when she lost her Higo Strap that Higo himself touch.",tsundere
